id,long,lat,height,radius
10781,148.1328960116324,-32.42495469005586,238.57997539819382 km,25240.106935223113 km
10782,139.90153841814808,-43.550662741200725,242.6621398205778 km,23721.216294197162 km
10783,137.4200468476078,-25.18713726570362,108.63894599852932 km,6720.584851791931 km
10784,127.47836528280995,-13.374101340794162,146.33312111369958 km,21127.356074576397 km
10785,123.70726125787947,-26.598153484398562,584.3390568200157 km,12784.485304034348 km
10786,136.87434791820425,-26.22136388517733,173.68506318642272 km,9492.758155987864 km
10787,123.7806171990474,-24.818263754193108,590.7788370542719 km,12040.199740407028 km
10788,135.46792130784868,-14.670578364431805,208.79084780865045 km,9324.373800259913 km
10789,128.83344819142,-25.38260178352291,470.407092343611 km,15697.162254777932 km
10790,135.20558537185795,-36.82664877396482,196.37296654661685 km,6966.585102347645 km
10791,132.8141256637365,-28.536144588200976,127.89575127156058 km,16796.779190427962 km
10792,134.73513923832235,-13.642138044861213,525.6457650249838 km,22031.987798310245 km
10793,141.08540333108203,-14.582054657182436,417.13848964513005 km,18122.74889962619 km
10794,134.84024935334386,-42.55359486508913,257.11970001093493 km,11737.416354515157 km
10795,129.92303188627565,-15.59243907377245,463.54474739025875 km,28735.82569252264 km
10796,146.13654410100577,-9.300276810227011,230.34734493611094 km,16828.376513399195 km
10797,118.50280785634236,-21.9383504098892,333.18019472833555 km,19150.76252659274 km
10798,131.30957785039092,-28.69702742379834,368.20339803864346 km,5621.440468136137 km
10799,128.9525281401387,-42.937257087943905,513.5991881337038 km,8228.359829770478 km
10800,130.02163415893807,-33.591419729903954,332.861765728415 km,14482.330943430994 km
10801,147.29444203965096,-16.703314169713295,544.468568348442 km,15488.682436384617 km
10802,144.86784912837035,-34.92380877412252,497.83281854928805 km,6285.901806304673 km
10803,119.08009054620999,-21.651991781215862,529.1610685021899 km,23209.723586006778 km
10804,131.55549251365645,-40.52987816617566,503.84592120924924 km,15555.431015712777 km
10805,133.15966346616008,-21.15036924493414,564.0375101240996 km,26054.54429278245 km
10806,132.84647401884678,-39.65753248976123,108.69326384726088 km,8478.909415738362 km
10807,128.93555608940932,-38.34142673140556,537.5073933120384 km,28972.445118205975 km
10808,140.10270309505168,-25.746473071590845,475.49999606343965 km,18918.75641448271 km
10809,114.3203534825954,-10.763494561622885,536.1448337946669 km,27568.189343539612 km
10810,113.3331054438643,-15.171639223667693,286.1174693976816 km,10216.958364616017 km
10811,149.71200781660497,-30.735309967327602,457.02255303126594 km,24410.11095196919 km
10812,140.49579915583894,-27.54288896872636,454.39451422428453 km,6722.550307584497 km
10813,116.51489554573276,-38.044865752299664,428.12086014104557 km,11927.929028221968 km
10814,118.42733123449935,-40.43842148139125,111.51811324988094 km,24513.46199382191 km
10815,121.93627001270471,-39.6548476804012,371.63201298153353 km,26277.755096041798 km
10816,111.43730585946423,-22.0271642001782,264.9467822129926 km,24112.078509592342 km
10817,129.37489598153576,-19.59866613598082,440.32791408044807 km,11995.056869051841 km
10818,146.45475351058337,-30.35712828090146,499.2177845188522 km,28246.468194555113 km
10819,127.23724932656299,-37.5729352725164,274.6743490747514 km,8286.943367886646 km
10820,152.52466949793777,-16.552886126557556,460.7260794766077 km,21405.243726508805 km
10821,112.65448819862625,-35.77923492386826,294.03324543521904 km,19889.932622903696 km
10822,144.10762895532923,-21.917125052958887,461.49451825550693 km,23836.295338370266 km
10823,123.02331890709486,-28.037524606341382,149.950231823344 km,16881.483954277195 km
10824,146.03427397951972,-41.576963497036694,418.8522081133821 km,23092.914411938473 km
10825,143.32676949342041,-19.729390390047907,179.4674593828363 km,28364.11863226693 km
10826,127.87761315250167,-14.862501166577164,192.972050852776 km,12450.400386561845 km
10827,136.18878691753966,-35.34281919822779,309.8295078905642 km,21402.122895095185 km
10828,146.24165613952616,-27.038342226355432,394.87997543991304 km,6795.019456819319 km
10829,132.02894962969117,-12.178834027648286,146.77427401736418 km,14615.0057643651 km
10830,124.79100776965481,-18.388283722044743,407.58218374213794 km,14674.228197293422 km
10831,149.92365236217947,-14.593165791670142,301.16995017659974 km,28965.06858575459 km
10832,132.99286166908516,-38.206090941228844,525.7765031484946 km,12353.311074601887 km
10833,151.262335267468,-36.12775513004654,147.68808816066485 km,15204.473360393968 km
10834,150.38983923402674,-21.57267756702336,393.1724224101243 km,11924.210266044583 km
10835,151.1864446497002,-31.967624986782095,404.51757285210266 km,28600.924306153986 km
10836,140.6549678710533,-20.657395803850704,247.11192520020006 km,11516.303815630628 km
10837,119.56411189733936,-38.76389222858391,476.8134334347179 km,18270.87341782292 km
10838,122.20769271993348,-29.778021050618428,344.14015568496734 km,15414.42848635352 km
10839,147.3601842411374,-40.87051458413904,143.9459325775153 km,15432.176029164597 km
10840,148.97523204107281,-37.72327076276427,473.8903683193313 km,11539.286582083088 km
10841,113.82317680043218,-16.876443948048212,387.81300878904386 km,28331.467920342147 km
10842,151.5332500869778,-21.69525509629773,207.9097158394452 km,13117.604389142889 km
10843,116.56479793557722,-32.960691849733564,420.93095854450615 km,22425.046968415463 km
10844,120.83426556331,-41.32278940538521,342.5768749355771 km,5173.969939573932 km
10845,137.60628610519302,-30.86167082036343,316.99356161840126 km,5872.520295922422 km
10846,121.98017825358332,-42.73609901553075,313.84780360119476 km,6221.399322484854 km
10847,150.90282684596548,-30.542542474269574,263.2366266123945 km,12566.740893805665 km
10848,124.90096469670667,-23.129748053232326,542.8244342261048 km,19311.91198380731 km
10849,142.7627732110387,-31.024338013536244,282.87183561685845 km,8213.820283447305 km
10850,118.4190602291998,-29.787394844995106,415.89433066658654 km,16952.570165392885 km
10851,118.86831815740555,-25.982286316260097,522.5698338559816 km,16317.085425668258 km
10852,131.1468601114771,-27.986151176618563,510.880303601644 km,21713.341698921056 km
10853,141.28242613988422,-12.623013488217076,301.43205647082937 km,21989.741615408126 km
10854,137.04865984459158,-17.858195602554243,236.98669621445387 km,13215.18422889081 km
10855,133.66857583465284,-38.782995769545124,586.0426726222984 km,14767.699993862478 km
10856,141.02985486554167,-27.532549396381732,403.3037784440184 km,20048.137166208453 km
10857,130.996959921886,-28.659916566825398,240.50177461979723 km,7355.102843217772 km
10858,128.78410666525562,-24.89338768726392,443.8833472571915 km,25316.285722597142 km
10859,119.34334986972577,-35.917374743755076,281.47471055083827 km,10523.523677711484 km
10860,147.1353643771181,-38.205283753063064,296.8462136509279 km,27333.132999948117 km
10861,139.56593731171478,-29.48243514684551,260.69969225468316 km,5950.049997069296 km
10862,111.28814636265935,-9.38238986650034,351.7498112409305 km,24896.972008059256 km
10863,113.99684089583745,-19.102715819459423,205.0445744645212 km,25503.14363422222 km
10864,118.74130740062546,-28.772219713677874,572.3395395717303 km,27376.20215890443 km
10865,148.70961994613015,-22.680471364381575,180.64879832884662 km,16234.525572752646 km
10866,136.80551153346815,-16.285589843799237,232.8543633552423 km,5549.053093087709 km
10867,141.82778259101303,-35.49367490571922,507.7624536250647 km,15645.540705735722 km
10868,137.71719291994145,-14.667621600694233,425.5587741301564 km,27517.54615757857 km
10869,153.37445999200054,-19.120144740787374,584.1066546194552 km,18751.21570381407 km
10870,151.76388533930862,-37.95637013950361,273.8967291819721 km,23994.044704211574 km
10871,146.8294144550856,-20.771792045364872,337.4485902954287 km,26358.293484883237 km
10872,147.28018455167413,-44.09595341445048,361.8662870453145 km,21989.358943738815 km
10873,126.88756636627528,-23.818650769209228,196.84795763762128 km,27206.997925879637 km
10874,112.17134042144077,-11.465722207755604,375.4626952471249 km,25388.10486028376 km
10875,118.26401666106887,-22.207797938485594,595.7701393019711 km,22814.637894307347 km
10876,138.87529517811575,-21.147316529125284,137.18418169037085 km,18110.776509947053 km
10877,146.5224359163994,-21.994730692876274,310.72431580666637 km,22314.385877104596 km
10878,146.8784466661701,-13.368830398279133,472.5151953676665 km,28683.752427658084 km
10879,119.77595903090352,-34.37801946414857,383.58581289879663 km,7685.647503463448 km
10880,131.43715227455678,-32.831492495168234,554.5006471966617 km,29255.79568217546 km
10881,126.63146391733117,-26.25730691083745,101.63171895710879 km,7786.78415424152 km
10882,150.3860299276608,-38.57365588584,230.19858161677632 km,7953.129598457335 km
10883,119.38525359763776,-42.25950319618772,500.2142147849296 km,20325.065336703665 km
10884,148.2168108706203,-25.683289629139125,386.29602920937583 km,16507.953476322677 km
10885,145.11601907101067,-39.36171904794371,354.5464703775118 km,6113.42672287765 km
10886,113.43809650519863,-32.15073597550598,342.3154878597502 km,19811.366145562846 km
10887,146.17557626179098,-40.33622894233426,309.68987667165936 km,25193.324056824014 km
10888,117.38458772838574,-35.4587943287369,548.5862172324479 km,17275.1071037172 km
10889,148.39204744141352,-37.14257005457027,386.11480876292296 km,8665.103725510093 km
10890,127.81920830916056,-30.646932222259103,384.462463982635 km,26548.94163660035 km
10891,135.22501436031766,-17.36401144751146,259.95657850562986 km,14046.346895795235 km
10892,125.12403978215983,-13.219845122403914,325.4831303572198 km,9541.905866618345 km
10893,151.8302807287133,-30.871658450890898,411.40298574874146 km,29321.32469106083 km
10894,149.41702570990296,-9.260646837335536,446.9015119980804 km,17265.63318825751 km
10895,114.50629721100479,-21.400936874022257,275.67841509628045 km,19562.58406068365 km
10896,154.51080981559113,-40.54716249382737,408.518694527723 km,29816.190911869886 km
10897,120.19965780843887,-25.388844293876236,530.1887326534672 km,19874.992209088483 km
10898,130.1085306262451,-26.628416989013267,113.32769020252472 km,27934.14470698962 km
10899,137.18476893275013,-19.58939823605632,125.11621755859727 km,28819.96461058839 km
10900,151.18106569379697,-26.844040544576846,294.19927660157714 km,24176.48638925637 km
10901,150.86231786552162,-14.330601443224523,456.0012245975719 km,23530.202010029072 km
10902,127.27605353878211,-18.811347415686924,223.41786651748637 km,28283.03409258215 km
10903,153.68006067636256,-22.705931718536085,181.8348351447309 km,28881.400490443248 km
10904,147.7937216513065,-33.604808373258294,384.82862000808245 km,17473.109962730494 km
10905,116.09452423648194,-35.078132094881724,413.67383240165475 km,16443.228232738293 km
10906,116.71166703555183,-38.81178715437718,139.45430367536085 km,27019.099012552128 km
10907,148.97895849402158,-18.066527955713653,224.88584805096724 km,7142.873398246833 km
10908,132.8519813897723,-28.409766782319874,291.85847298256385 km,28314.246967605093 km
10909,116.06671266555878,-36.26443771604847,531.9581366564801 km,28698.35339571827 km
10910,152.17777966316115,-10.709037721581083,487.60601043042266 km,25662.180771968866 km
10911,135.99029546663678,-11.15927953520103,212.3107059278421 km,10031.36750378057 km
10912,111.15871182788628,-23.803097649226476,556.1994434253861 km,20204.37516330024 km
10913,130.13095732176407,-41.91990853768496,182.10565373153722 km,29160.263930963323 km
10914,151.07064915077638,-32.26848111599075,383.72478552130946 km,10284.081273793698 km
10915,121.65040610530824,-26.029460119344456,353.0869647709249 km,21878.84282435065 km
10916,150.70183136126673,-29.724544997964394,136.79388378123699 km,10310.542058087267 km
10917,137.91693298315403,-16.883895331841867,485.41621949402753 km,26541.86140712477 km
10918,132.7681684865131,-19.711990097057473,386.76813725869096 km,10177.032712922344 km
10919,133.9959394116257,-20.137542043194163,555.1875524113075 km,28957.636050271914 km
10920,154.61706755307617,-28.191982417036243,196.82042324129083 km,8020.992917562942 km
10921,116.90050505583005,-34.97016420716997,472.4565201296098 km,26226.996427397113 km
10922,126.26032801030783,-19.266048861391845,443.7035040534413 km,21332.48765521064 km
10923,133.6811041033205,-24.58636453962133,131.9017288869683 km,7632.9309937570515 km
10924,125.23252035658797,-18.76378707183177,226.57787901660186 km,21640.93233857023 km
10925,116.86582663409605,-10.438115164091464,250.15721515690072 km,20048.5671555227 km
10926,118.53386246996372,-37.40030413897302,423.5930021812635 km,14477.908306402782 km
10927,131.9978212397778,-32.67791796223092,109.90170060472556 km,21014.140046703542 km
10928,140.18571168289643,-28.770234518433874,221.64069786606552 km,8258.697235042688 km
10929,124.7198622750104,-21.370126609800764,251.3609830750565 km,6066.797645880987 km
10930,112.25895003522355,-23.355224637521413,242.25019097282666 km,6630.639288536518 km
10931,127.4396252940928,-12.621974258320048,562.5975835499877 km,23194.68731460087 km
10932,151.54524768799516,-22.694975345573276,379.0534328527196 km,17944.48303540793 km
10933,113.17090556601208,-39.68867521498332,500.1693575452858 km,9448.160024476601 km
10934,141.11622720244395,-22.700197307561968,567.0281061019139 km,23262.580516650632 km
10935,111.22478824793649,-13.645103838331135,134.36814577997228 km,23681.17695593887 km
10936,146.06420697608212,-12.599200762382115,256.1393977305956 km,6834.1197864262085 km
10937,151.94664870208794,-14.519562383849724,399.4025564277003 km,28508.895633026274 km
10938,143.37877996034507,-19.537389484280265,380.0055539962142 km,12227.934530330447 km
10939,147.3556428000169,-30.51674997538636,478.4493339308195 km,16149.823443408783 km
10940,146.60197665123087,-9.611494905865364,477.27809135825134 km,25234.01803252051 km
10941,118.44938086390881,-15.287970978902713,224.51421992941323 km,16791.29289528238 km
10942,142.50394689458105,-30.885897156243068,141.54801629195094 km,28202.986839134745 km
10943,113.24282362256994,-27.60470477577721,488.9717584955367 km,9841.013012701365 km
10944,128.84425615708415,-12.508672624991998,104.40348890614739 km,20732.827307072475 km
10945,111.35835939460924,-36.39423148095767,429.43883404237533 km,14619.616443989498 km
10946,149.52338973927408,-39.607004672088436,479.4242943986516 km,5063.689129989019 km
10947,116.86553613954685,-13.476197743517485,596.0509118019904 km,16375.556091838995 km
